record_id,enumerator_id,region,age,gender,education,occupation,employment_status,hours_worked,monthly_income,household_size,survey_date,is_planted_anomaly
REC009722,ENU0049,Andhra Pradesh,46,Male,Secondary,Street Vendor,Employed,52,8773,7,2025-04-27,False
REC009723,ENU0007,Andhra Pradesh,39,Male,Higher Secondary,Carpenter,Employed,42,10592,4,2025-07-13,False
REC009724,ENU0029,West Bengal,5,Female,Illiterate,None,Not in Labour Force,0,0,7,2025-04-02,False
REC009725,ENU0191,Tamil Nadu,75,Female,Illiterate,None,Not in Labour Force,9,0,7,2025-10-31,False
REC009726,ENU0019,Assam,16,Male,Higher Secondary,Carpenter,Employed,44,18304,2,2025-03-11,False
REC009727,ENU0234,Assam,39,Female,Higher Secondary,None,Not in Labour Force,7,0,4,2025-09-11,False
REC009728,ENU0215,Kerala,44,Male,Graduate,None,Not in Labour Force,0,0,3,2025-12-21,False
REC009729,ENU0184,Gujarat,73,Male,Primary,None,Not in Labour Force,0,0,3,2025-03-09,False
REC009730,ENU0016,Punjab,65,Male,Primary,None,Not in Labour Force,0,0,2,2025-12-22,False
REC009731,ENU0095,Gujarat,65,Female,Secondary,Factory Worker,Employed,53,11192,2,2025-09-19,False
REC009732,ENU0143,West Bengal,48,Female,Post Graduate,Teacher,Employed,45,18493,4,2025-09-19,False
REC009733,ENU0249,Madhya Pradesh,24,Male,Secondary,None,Not in Labour Force,1,0,6,2025-11-29,False
REC009734,ENU0111,Assam,5,Female,Illiterate,None,Not in Labour Force,0,0,2,2025-08-18,False
REC009735,ENU0067,West Bengal,49,Male,Illiterate,Agricultural Labourer,Employed,64,10796,5,2025-02-23,False
REC009736,ENU0021,Kerala,49,Female,Primary,Domestic Help,Employed,36,5605,4,2025-10-06,False
REC009737,ENU0144,Gujarat,8,Male,Primary,None,Not in Labour Force,0,0,1,2025-11-14,False
REC009738,ENU0148,West Bengal,34,Female,Illiterate,None,Not in Labour Force,0,0,4,2025-11-05,False
REC009739,ENU0242,Rajasthan,35,Male,Secondary,Driver,Employed,59,15887,4,2025-06-18,False
REC009740,ENU0222,Madhya Pradesh,44,Male,Higher Secondary,Technician,Employed,35,11577,7,2025-06-11,False
REC009741,ENU0235,Telangana,38,Female,Higher Secondary,Driver,Employed,40,9128,3,2025-01-29,False
REC009742,ENU0098,Uttar Pradesh,5,Male,Illiterate,None,Not in Labour Force,0,0,3,2025-12-14,False
REC009743,ENU0084,Kerala,6,Male,Primary,None,Not in Labour Force,0,0,4,2025-10-23,False
REC009744,ENU0016,Assam,35,Male,Illiterate,None,Unemployed,0,0,5,2025-07-23,False
REC009745,ENU0031,West Bengal,69,Female,Post Graduate,None,Not in Labour Force,0,0,4,2025-12-17,False
REC009746,ENU0123,Rajasthan,30,Male,Secondary,Shop Assistant,Employed,41,4794,3,2025-02-01,False
REC009747,ENU0158,Kerala,29,Male,Graduate,IT Professional,Employed,54,72493,5,2025-04-26,False
REC009748,ENU0241,Odisha,47,Male,Higher Secondary,Driver,Employed,51,13416,7,2025-05-29,False
REC009749,ENU0010,Madhya Pradesh,28,Male,Primary,Factory Worker,Employed,48,7635,2,2025-10-01,False
REC009750,ENU0207,Bihar,8,Male,Primary,None,Unemployed,0,0,4,2025-08-06,False
REC009751,ENU0071,Kerala,17,Male,Higher Secondary,Shop Assistant,Employed,41,8131,4,2025-09-29,False
REC009752,ENU0227,Karnataka,45,Female,Post Graduate,IT Professional,Employed,29,31884,3,2025-07-24,False
REC009753,ENU0200,Tamil Nadu,35,Female,Higher Secondary,Shop Assistant,Employed,43,9008,3,2025-11-20,False
REC009754,ENU0031,Assam,42,Male,Secondary,Factory Worker,Employed,51,7351,6,2025-11-07,False
REC009755,ENU0133,Gujarat,68,Male,Secondary,None,Not in Labour Force,0,0,5,2025-05-09,False
REC009756,ENU0133,Telangana,18,Female,Primary,Agricultural Labourer,Employed,61,8962,2,2025-02-08,False
REC009757,ENU0166,Punjab,29,Female,Secondary,Driver,Employed,25,6667,6,2025-07-22,False
REC009758,ENU0072,Rajasthan,15,Female,Primary,None,Not in Labour Force,7,0,3,2025-02-07,False
REC009759,ENU0194,Tamil Nadu,24,Male,Secondary,None,Unemployed,0,0,5,2025-01-24,False
REC009760,ENU0056,Kerala,18,Female,Primary,None,Unemployed,0,0,2,2025-09-13,False
REC009761,ENU0163,Bihar,43,Female,Higher Secondary,Technician,Unemployed,0,0,4,2025-10-26,False
REC009762,ENU0122,Karnataka,30,Male,Graduate,None,Unemployed,0,0,2,2025-01-03,False
REC009763,ENU0172,Bihar,45,Male,Secondary,None,Unemployed,0,0,5,2025-12-25,False
REC009764,ENU0200,Telangana,10,Female,Primary,None,Not in Labour Force,0,0,3,2025-03-23,False
REC009765,ENU0101,Bihar,27,Female,Higher Secondary,Carpenter,Employed,55,8730,3,2025-07-21,False
REC009766,ENU0111,Andhra Pradesh,54,Female,Graduate,Clerk,Employed,40,14850,5,2025-07-16,False
REC009767,ENU0034,West Bengal,19,Female,Secondary,Street Vendor,Employed,55,10659,3,2025-04-02,False
REC009768,ENU0248,West Bengal,33,Female,Primary,Factory Worker,Employed,42,8481,5,2025-06-23,False
REC009769,ENU0121,Bihar,7,Female,Primary,None,Not in Labour Force,0,0,5,2025-05-29,False
REC009770,ENU0152,Andhra Pradesh,13,Female,Primary,None,Not in Labour Force,0,0,2,2025-05-12,False
REC009771,ENU0192,Assam,27,Male,Secondary,None,Unemployed,0,0,3,2025-12-11,False
REC009772,ENU0081,Uttar Pradesh,33,Male,Graduate,None,Unemployed,0,0,3,2025-04-05,False
REC009773,ENU0145,Punjab,76,Male,Higher Secondary,None,Not in Labour Force,0,0,5,2025-11-26,False
REC009774,ENU0092,Maharashtra,75,Male,Secondary,None,Not in Labour Force,4,0,3,2025-06-26,False
REC009775,ENU0231,Punjab,49,Female,Graduate,Teacher,Employed,40,20192,6,2025-02-17,False
REC009776,ENU0178,Andhra Pradesh,31,Male,Secondary,Carpenter,Employed,56,16540,7,2025-08-11,False
REC009777,ENU0139,Bihar,18,Male,Secondary,None,Unemployed,0,0,3,2025-03-30,False
REC009778,ENU0033,Odisha,42,Female,Secondary,Driver,Employed,59,19001,5,2025-07-09,False
REC009779,ENU0207,West Bengal,16,Female,Graduate,Bank Employee,Employed,45,33387,2,2025-02-20,False
REC009780,ENU0195,Gujarat,36,Male,Graduate,IT Professional,Employed,24,25852,1,2025-10-11,False
REC009781,ENU0064,Andhra Pradesh,29,Male,Graduate,None,Unemployed,0,0,8,2025-08-22,False
REC009782,ENU0150,Odisha,25,Female,Graduate,Teacher,Employed,49,25766,1,2025-11-24,False
REC009783,ENU0014,Karnataka,31,Female,Primary,Street Vendor,Employed,55,9370,2,2025-01-17,False
REC009784,ENU0004,West Bengal,30,Male,Primary,Street Vendor,Employed,37,7206,6,2025-05-26,False
REC009785,ENU0043,West Bengal,23,Male,Higher Secondary,Clerk,Employed,19,8040,4,2025-11-22,False
REC009786,ENU0156,Punjab,37,Male,Secondary,Street Vendor,Employed,52,7952,6,2025-11-02,False
REC009787,ENU0021,Andhra Pradesh,33,Female,Higher Secondary,Shop Assistant,Employed,44,9684,3,2025-11-26,False
REC009788,ENU0009,Telangana,6,Male,Primary,None,Not in Labour Force,2,0,4,2025-06-19,False
REC009789,ENU0227,Gujarat,70,Male,Post Graduate,None,Not in Labour Force,0,0,4,2025-09-12,False
REC009790,ENU0224,Punjab,42,Female,Post Graduate,Bank Employee,Employed,32,27940,2,2025-05-04,False
REC009791,ENU0164,Kerala,49,Female,Post Graduate,IT Professional,Employed,43,63554,6,2025-12-15,False
REC009792,ENU0203,Andhra Pradesh,36,Male,Secondary,None,Not in Labour Force,0,0,4,2025-01-11,False
REC009793,ENU0060,Maharashtra,34,Male,Secondary,None,Not in Labour Force,0,0,3,2025-06-15,False
REC009794,ENU0011,Uttar Pradesh,29,Female,Post Graduate,IT Professional,Employed,58,42060,4,2025-02-18,False
REC009795,ENU0175,Karnataka,25,Female,Higher Secondary,None,Not in Labour Force,2,0,4,2025-10-21,False
REC009796,ENU0084,Rajasthan,27,Female,Higher Secondary,None,Unemployed,0,0,6,2025-03-24,False
REC009797,ENU0025,Telangana,47,Male,Secondary,Factory Worker,Employed,58,14286,6,2025-09-26,False
REC009798,ENU0229,Andhra Pradesh,25,Male,Higher Secondary,Technician,Employed,55,22262,3,2025-02-16,False
REC009799,ENU0048,Rajasthan,59,Male,Secondary,Driver,Employed,44,10328,4,2025-04-20,False
REC009800,ENU0127,Tamil Nadu,38,Female,Higher Secondary,Technician,Employed,45,16664,5,2025-12-26,False
REC009801,ENU0080,Kerala,43,Male,Primary,Domestic Help,Employed,76,10526,4,2025-07-31,False
REC009802,ENU0250,Karnataka,17,Female,Secondary,None,Not in Labour Force,0,0,2,2025-09-23,False
REC009803,ENU0116,Kerala,49,Female,Graduate,Bank Employee,Employed,55,61586,1,2025-04-20,False
REC009804,ENU0106,Assam,9,Female,Primary,None,Not in Labour Force,3,0,5,2025-11-23,False
REC009805,ENU0187,Andhra Pradesh,37,Female,Illiterate,Agricultural Labourer,Employed,30,4075,2,2025-11-14,False
REC009806,ENU0020,Rajasthan,27,Female,Secondary,None,Unemployed,0,0,3,2025-10-31,False
REC009807,ENU0116,Telangana,33,Female,Secondary,Driver,Employed,58,12164,2,2025-10-12,False
REC009808,ENU0056,Odisha,37,Female,Primary,Construction Worker,Employed,42,8595,6,2025-08-05,False
REC009809,ENU0053,Andhra Pradesh,28,Female,Secondary,Carpenter,Employed,42,11747,5,2025-02-18,False
REC009810,ENU0176,Tamil Nadu,16,Male,Primary,Domestic Help,Employed,66,8417,6,2025-10-22,False
REC009811,ENU0171,Maharashtra,65,Male,Secondary,Carpenter,Employed,26,9375,3,2025-08-07,False
REC009812,ENU0230,Tamil Nadu,28,Female,Graduate,IT Professional,Employed,56,63984,7,2025-09-26,False
REC009813,ENU0082,Andhra Pradesh,44,Male,Primary,Agricultural Labourer,Employed,49,7706,3,2025-01-10,False
REC009814,ENU0102,Andhra Pradesh,33,Male,Post Graduate,Engineer,Employed,32,49682,8,2025-03-12,False
REC009815,ENU0165,Rajasthan,13,Male,Primary,None,Not in Labour Force,0,0,4,2025-12-11,False
REC009816,ENU0186,Gujarat,23,Female,Graduate,IT Professional,Employed,58,89860,6,2025-06-02,False
REC009817,ENU0158,Karnataka,36,Male,Higher Secondary,Technician,Employed,27,7418,5,2025-12-04,False
REC009818,ENU0163,Karnataka,51,Male,Secondary,Street Vendor,Employed,24,4201,6,2025-11-21,False
REC009819,ENU0064,Madhya Pradesh,86,Female,Primary,None,Not in Labour Force,0,0,5,2025-04-18,False
REC009820,ENU0095,Tamil Nadu,39,Male,Graduate,None,Unemployed,0,0,2,2025-05-13,False
REC009821,ENU0188,Rajasthan,54,Female,Primary,Domestic Help,Employed,50,8144,5,2025-04-19,False
REC009822,ENU0181,West Bengal,42,Male,Illiterate,Domestic Help,Employed,42,6380,3,2025-08-24,False
REC009823,ENU0025,West Bengal,38,Female,Graduate,Teacher,Employed,69,35823,3,2025-05-28,False
REC009824,ENU0211,Maharashtra,36,Male,Post Graduate,Teacher,Employed,54,29730,4,2025-05-29,False
REC009825,ENU0081,Tamil Nadu,43,Male,Higher Secondary,Clerk,Employed,51,18330,3,2025-05-27,False
REC009826,ENU0182,Uttar Pradesh,38,Female,Post Graduate,None,Not in Labour Force,0,0,6,2025-10-15,False
REC009827,ENU0084,Bihar,40,Male,Secondary,Driver,Unemployed,0,0,2,2025-07-06,False
REC009828,ENU0035,Andhra Pradesh,28,Female,Primary,None,Unemployed,0,0,2,2025-07-22,False
REC009829,ENU0228,Odisha,65,Male,Primary,None,Not in Labour Force,0,0,5,2025-05-24,False
REC009830,ENU0082,Assam,5,Male,Illiterate,None,Not in Labour Force,0,0,6,2025-07-04,False
REC009831,ENU0111,Uttar Pradesh,22,Female,Primary,Domestic Help,Employed,41,5568,2,2025-09-16,False
REC009832,ENU0153,Andhra Pradesh,37,Female,Primary,Street Vendor,Employed,40,8327,3,2025-03-06,False
REC009833,ENU0033,Maharashtra,4,Female,Primary,Government Officer,Employed,59,13356,6,2025-09-21,True
REC009834,ENU0098,Bihar,27,Male,Graduate,Bank Employee,Employed,40,12572,2,2025-07-08,False
REC009835,ENU0043,Maharashtra,50,Male,Secondary,Factory Worker,Employed,68,20089,4,2025-05-24,False
REC009836,ENU0048,Rajasthan,9,Female,Primary,None,Not in Labour Force,5,0,2,2025-11-01,False
REC009837,ENU0187,Andhra Pradesh,37,Male,Secondary,Carpenter,Employed,32,9176,4,2025-03-21,False
REC009838,ENU0037,Uttar Pradesh,31,Male,Secondary,None,Unemployed,0,0,2,2025-12-24,False
REC009839,ENU0202,Tamil Nadu,16,Male,Primary,None,Unemployed,0,0,5,2025-07-25,False
REC009840,ENU0083,Madhya Pradesh,74,Female,Primary,None,Not in Labour Force,0,0,4,2025-12-30,False
REC009841,ENU0131,Uttar Pradesh,35,Female,Secondary,Carpenter,Employed,42,12743,5,2025-04-19,False
REC009842,ENU0087,Tamil Nadu,28,Female,Higher Secondary,Driver,Employed,46,10722,2,2025-06-05,False
REC009843,ENU0180,Assam,12,Female,Primary,None,Not in Labour Force,0,0,5,2025-11-23,False
REC009844,ENU0181,Uttar Pradesh,28,Female,Post Graduate,Government Officer,Employed,68,54937,5,2025-02-15,False
REC009845,ENU0042,Punjab,12,Male,Primary,None,Not in Labour Force,7,0,5,2025-12-12,False
REC009846,ENU0234,Maharashtra,41,Female,Graduate,Teacher,Employed,38,16110,5,2025-08-15,False
REC009847,ENU0043,Maharashtra,50,Male,Higher Secondary,Carpenter,Employed,41,13659,3,2025-08-07,False
REC009848,ENU0170,Rajasthan,32,Male,Primary,None,Unemployed,0,0,7,2025-04-08,False
REC009849,ENU0088,Maharashtra,30,Female,Graduate,Clerk,Employed,47,13135,3,2025-04-26,False
REC009850,ENU0008,Tamil Nadu,30,Male,Graduate,Bank Employee,Employed,48,44604,3,2025-04-01,False
REC009851,ENU0135,Telangana,23,Female,Secondary,Factory Worker,Employed,66,17687,3,2025-04-27,False
REC009852,ENU0068,Telangana,43,Male,Graduate,IT Professional,Employed,49,78188,8,2025-02-20,False
REC009853,ENU0235,Uttar Pradesh,42,Male,Graduate,None,Unemployed,0,0,6,2025-08-09,False
REC009854,ENU0040,Karnataka,40,Female,Secondary,Driver,Employed,40,10179,3,2025-01-16,False
REC009855,ENU0245,Assam,57,Female,Primary,None,Not in Labour Force,0,0,4,2025-10-09,False
REC009856,ENU0013,Gujarat,49,Female,Higher Secondary,Clerk,Employed,84,45729,6,2025-10-17,False
REC009857,ENU0013,Punjab,41,Female,Primary,Factory Worker,Employed,61,10455,3,2025-08-07,False
REC009858,ENU0222,Odisha,59,Male,Secondary,None,Not in Labour Force,0,0,5,2025-01-16,False
REC009859,ENU0190,Punjab,39,Male,Secondary,Driver,Employed,41,14822,5,2025-11-29,False
REC009860,ENU0164,Madhya Pradesh,36,Female,Secondary,Driver,Employed,55,14216,3,2025-08-31,False
REC009861,ENU0078,Assam,51,Male,Higher Secondary,Driver,Employed,42,9475,4,2025-03-03,False
REC009862,ENU0174,Gujarat,43,Male,Secondary,Driver,Employed,48,12137,5,2025-12-14,False
REC009863,ENU0248,Odisha,37,Male,Post Graduate,Teacher,Employed,58,31579,4,2025-10-05,False
REC009864,ENU0199,Odisha,43,Male,Graduate,Bank Employee,Employed,48,60321,1,2025-06-08,False
REC009865,ENU0008,Gujarat,15,Male,Secondary,None,Not in Labour Force,0,0,7,2025-12-14,False
REC009866,ENU0185,Rajasthan,43,Male,Primary,Agricultural Labourer,Employed,50,7557,4,2025-05-18,False
REC009867,ENU0053,Gujarat,27,Male,Graduate,None,Unemployed,0,0,2,2025-10-25,False
REC009868,ENU0121,Maharashtra,27,Male,Primary,None,Unemployed,0,0,3,2025-03-05,False
REC009869,ENU0025,Tamil Nadu,27,Female,Secondary,Carpenter,Employed,54,16017,6,2025-09-30,False
REC009870,ENU0179,West Bengal,39,Male,Secondary,Factory Worker,Employed,46,18171,2,2025-10-23,False
REC009871,ENU0021,Assam,53,Male,Secondary,Street Vendor,Employed,56,8109,4,2025-06-02,False
REC009872,ENU0124,Punjab,58,Female,Graduate,Teacher,Employed,43,25094,6,2025-03-24,False
REC009873,ENU0109,Gujarat,43,Male,Higher Secondary,Carpenter,Employed,46,12520,0,2025-06-10,True
REC009874,ENU0140,Maharashtra,36,Female,Post Graduate,IT Professional,Employed,51,52122,4,2025-08-20,False
REC009875,ENU0091,Telangana,29,Female,Primary,Agricultural Labourer,Employed,37,6761,5,2025-03-25,False
REC009876,ENU0018,Gujarat,40,Female,Higher Secondary,None,Not in Labour Force,0,0,4,2025-10-18,False
REC009877,ENU0108,Madhya Pradesh,77,Male,Primary,None,Not in Labour Force,0,0,7,2025-01-19,False
REC009878,ENU0248,Bihar,43,Male,Higher Secondary,Carpenter,Employed,60,9071,4,2025-04-11,False
REC009879,ENU0079,Kerala,11,Male,Primary,None,Not in Labour Force,0,0,3,2025-06-21,False
REC009880,ENU0201,Rajasthan,42,Male,Illiterate,Construction Worker,Employed,50,6633,5,2025-07-03,False
REC009881,ENU0209,Telangana,32,Male,Graduate,Clerk,Employed,64,25507,2,2025-10-31,False
REC009882,ENU0027,Gujarat,55,Female,Graduate,None,Not in Labour Force,0,0,5,2025-09-09,False
REC009883,ENU0094,Bihar,32,Other,Secondary,Driver,Employed,53,5668,6,2025-09-18,False
REC009884,ENU0096,Assam,44,Male,Higher Secondary,Driver,Employed,40,11975,4,2025-08-15,False
REC009885,ENU0061,Assam,45,Male,Higher Secondary,Technician,Employed,51,23600,7,2025-07-12,False
REC009886,ENU0154,Bihar,20,Male,Higher Secondary,Technician,Unemployed,0,0,8,2025-01-04,False
REC009887,ENU0100,West Bengal,9,Male,Primary,None,Not in Labour Force,0,0,6,2025-02-18,False
REC009888,ENU0063,West Bengal,16,Female,Graduate,None,Unemployed,0,0,3,2025-06-04,False
REC009889,ENU0134,Uttar Pradesh,14,Female,Primary,None,Not in Labour Force,0,0,3,2025-12-11,False
REC009890,ENU0178,Punjab,19,Female,Graduate,IT Professional,Employed,28,33386,8,2025-04-28,False
REC009891,ENU0220,Gujarat,43,Male,Graduate,Teacher,Employed,60,40928,7,2025-07-16,False
REC009892,ENU0084,Rajasthan,40,Male,Graduate,Teacher,Employed,43,21285,5,2025-04-19,False
REC009893,ENU0062,Madhya Pradesh,70,Female,Post Graduate,None,Not in Labour Force,9,0,2,2025-04-01,False
REC009894,ENU0086,Telangana,88,Female,Higher Secondary,None,Not in Labour Force,0,0,4,2025-09-08,False
REC009895,ENU0160,Madhya Pradesh,35,Male,Secondary,None,Unemployed,0,0,6,2025-04-06,False
REC009896,ENU0236,Odisha,9,Female,Primary,None,Not in Labour Force,0,0,3,2025-08-16,False
REC009897,ENU0021,Rajasthan,32,Male,Graduate,Teacher,Employed,44,33310,1,2025-06-28,False
REC009898,ENU0138,Madhya Pradesh,35,Male,Illiterate,Agricultural Labourer,Employed,57,9520,4,2025-04-27,False
REC009899,ENU0040,Tamil Nadu,15,Female,Secondary,None,Not in Labour Force,0,0,5,2025-12-03,False
REC009900,ENU0005,West Bengal,5,Male,Illiterate,None,Not in Labour Force,1,0,2,2025-01-28,False
REC009901,ENU0194,Telangana,64,Female,Illiterate,None,Not in Labour Force,6,0,2,2025-11-03,False
REC009902,ENU0243,Madhya Pradesh,35,Female,Secondary,None,Unemployed,0,0,6,2025-05-06,False
REC009903,ENU0242,West Bengal,26,Other,Primary,Construction Worker,Employed,47,8342,6,2025-06-26,False
REC009904,ENU0194,Bihar,18,Male,Graduate,Bank Employee,Employed,32,10640,5,2025-03-12,False
REC009905,ENU0190,Andhra Pradesh,33,Female,Secondary,None,Unemployed,0,0,7,2025-08-10,False
REC009906,ENU0162,Uttar Pradesh,52,Male,Primary,None,Not in Labour Force,0,0,5,2025-12-23,False
REC009907,ENU0094,Odisha,34,Male,Illiterate,Domestic Help,Employed,59,7101,3,2025-09-08,False
REC009908,ENU0138,Telangana,18,Male,Primary,None,Unemployed,0,0,5,2025-10-25,False
REC009909,ENU0099,Odisha,8,Female,Primary,None,Not in Labour Force,2,0,4,2025-07-30,False
REC009910,ENU0119,Karnataka,40,Female,Secondary,Shop Assistant,Employed,37,10976,6,2025-10-30,False
REC009911,ENU0209,Kerala,24,Female,Higher Secondary,Shop Assistant,Employed,11,2545,5,2025-05-18,False
REC009912,ENU0162,Andhra Pradesh,18,Male,Secondary,None,Not in Labour Force,0,0,2,2025-01-14,False
REC009913,ENU0101,Andhra Pradesh,27,Other,Primary,Agricultural Labourer,Employed,46,8466,8,2025-07-10,False
REC009914,ENU0205,Rajasthan,36,Male,Post Graduate,Government Officer,Employed,46,53512,4,2025-04-04,False
REC009915,ENU0155,Karnataka,57,Male,Graduate,None,Not in Labour Force,0,0,3,2025-08-27,False
REC009916,ENU0144,Punjab,26,Male,Illiterate,Construction Worker,Employed,49,8912,4,2025-03-11,False
REC009917,ENU0200,Gujarat,77,Male,Post Graduate,None,Not in Labour Force,5,0,8,2025-07-15,False
REC009918,ENU0216,Uttar Pradesh,47,Female,Higher Secondary,Technician,Employed,40,15367,4,2025-11-12,False
REC009919,ENU0242,Rajasthan,43,Male,Primary,Agricultural Labourer,Employed,34,4228,1,2025-07-15,False
REC009920,ENU0107,Madhya Pradesh,90,Female,Higher Secondary,None,Not in Labour Force,3,0,5,2025-01-07,False
REC009921,ENU0230,Tamil Nadu,50,Female,Secondary,Street Vendor,Employed,42,5387,4,2025-04-18,False
REC009922,ENU0199,Andhra Pradesh,23,Male,Primary,Domestic Help,Employed,43,6698,4,2025-11-12,False
REC009923,ENU0062,Uttar Pradesh,61,Female,Higher Secondary,None,Not in Labour Force,0,0,11,2025-12-01,False
REC009924,ENU0050,Kerala,60,Male,Secondary,Driver,Employed,48,13691,5,2025-01-11,False
REC009925,ENU0128,Gujarat,41,Female,Secondary,Street Vendor,Employed,42,5232,3,2025-05-28,False
REC009926,ENU0044,West Bengal,44,Male,Higher Secondary,Shop Assistant,Employed,59,13267,2,2025-06-05,False
REC009927,ENU0131,Tamil Nadu,42,Male,Higher Secondary,Shop Assistant,Employed,13,2137,6,2025-10-20,False
REC009928,ENU0009,Gujarat,38,Male,Higher Secondary,Carpenter,Employed,49,11914,7,2025-10-05,False
REC009929,ENU0096,Odisha,74,Female,Primary,None,Not in Labour Force,0,0,2,2025-05-18,False
REC009930,ENU0100,Rajasthan,33,Female,Secondary,None,Not in Labour Force,0,0,2,2025-08-08,False
REC009931,ENU0076,Telangana,37,Male,Higher Secondary,Clerk,Employed,48,19452,4,2025-12-31,False
REC009932,ENU0159,Rajasthan,38,Female,Post Graduate,IT Professional,Employed,51,39823,5,2025-01-29,False
REC009933,ENU0212,Gujarat,45,Female,Graduate,Clerk,Employed,62,27228,5,2025-01-02,False
REC009934,ENU0205,Madhya Pradesh,33,Male,Primary,Factory Worker,Employed,35,9103,2,2025-02-16,False
REC009935,ENU0205,Karnataka,15,Male,Secondary,None,Not in Labour Force,0,0,6,2025-07-05,False
